Nokia,Lumia 920,GSM / HSPA / LTE,"GSM 850 / 900 / 1800 / 1900 - RM-821, RM-820",Class 12,Up to 236.8 kbps,"2012, September","Available. Released 2012, November","130.3 x 70.8 x 10.7 mm, 99 cc (5.13 x 2.79 x 0.42 in)",185 g (6.53 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 57.6 cm (~62.5% screen-to-body ratio)","768 x 1280 pixels, 5:3 ratio (~332 ppi density)",PureMotion HD+ ClearBlack display,No,,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",,,,,,,,"Black, Gray, Red, Yellow, White","HSDPA 850 / 900 / 1900 / 2100 - RM-821, RM-820","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps","Microsoft Windows Phone 8, upgradable to 8.1",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,"32 GB, 1 GB RAM","8 MP, f/2.0, 26mm (wide), 1/3"", OIS, AF",1080p@30fps,About 210 EUR,"Carl Zeiss optics, dual-LED flash",,"LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800) - RM-821",,Corning Gorilla Glass 2,,,,,720p@30fps,Yes,Qi wireless charging,,,Photo / Video,Voice 61dB / Noise 64dB / Ring 65dB,Noise -78.9dB / Crosstalk -75.0dB,Endurance rating 44h,Contrast ratio: 1065:1 (nominal) / 2.107:1 (sunlight),1.3 MP,,,,,Dolby Headphone  Active noise cancellation with dedicated mic,0.70 W/kg (head)    ,,,,1.08 W/kg (head)     0.91 W/kg (body)    ,Non-removable Li-Ion 2000 mAh battery (BP-4GW),,Up to 67 h,,,,,,"LTE band 4(1700/2100), 17(700) - RM-820 (AT&T)",Up to 17 h (2G) / Up to 10 h (3G),Up to 400 h (2G) / Up to 400 h (3G),B00A2V7ULY
Nokia,Lumia 822,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900,Class B,Class B,"2012, October","Available. Released 2012, November","127.8 x 68.4 x 11.2 mm, 95 cc (5.03 x 2.69 x 0.44 in)",141.6 g (4.97 oz),Micro-SIM,"AMOLED capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm (~60.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Nokia ClearBlack display,"microSD, up to 64 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",,,,,,,OneDrive (15 GB cloud storage)  MP3/WAV/eAAC+/WMA player  MP4/H.264/WMV player  Document viewer  Video/photo editor,"Black, Gray, White, Red",CDMA2000 1xEV-DO,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps","Microsoft Windows Phone 8, upgradable to 8.1",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,"16 GB, 1 GB RAM","8 MP, AF",1080p@30fps,About 320 EUR,"Carl Zeiss Tessar lens, F2.2, dual-LED flash",,LTE band 13(700),,Corning Gorilla Glass 2,,,,,720p@30fps,Yes,,,,,,,,,1.2 MP,,,,,Dolby Headphone  Active noise cancellation with dedicated mic,1.23 W/kg (head)     1.03 W/kg (body)    ,,,,0.79 W/kg (head)    ,Removable Li-Ion 1800 mAh battery (BP-4W),,Up to 62.1 h,,,,,,HSDPA 850 / 900 / 1900 / 2100,Up to 10 h 20 min (2G) / Up to 11 h 40 min (3G),Up to 254 h (2G) / Up to 400 h (3G),B00A7F57EM
Nokia,Lumia 822,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900,Class B,Class B,"2012, October","Available. Released 2012, November","127.8 x 68.4 x 11.2 mm, 95 cc (5.03 x 2.69 x 0.44 in)",141.6 g (4.97 oz),Micro-SIM,"AMOLED capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm (~60.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Nokia ClearBlack display,"microSD, up to 64 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",,,,,,,OneDrive (15 GB cloud storage)  MP3/WAV/eAAC+/WMA player  MP4/H.264/WMV player  Document viewer  Video/photo editor,"Black, Gray, White, Red",CDMA2000 1xEV-DO,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps","Microsoft Windows Phone 8, upgradable to 8.1",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,"16 GB, 1 GB RAM","8 MP, AF",1080p@30fps,About 320 EUR,"Carl Zeiss Tessar lens, F2.2, dual-LED flash",,LTE band 13(700),,Corning Gorilla Glass 2,,,,,720p@30fps,Yes,,,,,,,,,1.2 MP,,,,,Dolby Headphone  Active noise cancellation with dedicated mic,1.23 W/kg (head)     1.03 W/kg (body)    ,,,,0.79 W/kg (head)    ,Removable Li-Ion 1800 mAh battery (BP-4W),,Up to 62.1 h,,,,,,HSDPA 850 / 900 / 1900 / 2100,Up to 10 h 20 min (2G) / Up to 11 h 40 min (3G),Up to 254 h (2G) / Up to 400 h (3G),B00A7F5M9W
Nokia,Lumia 920,GSM / HSPA / LTE,"GSM 850 / 900 / 1800 / 1900 - RM-821, RM-820",Class 12,Up to 236.8 kbps,"2012, September","Available. Released 2012, November","130.3 x 70.8 x 10.7 mm, 99 cc (5.13 x 2.79 x 0.42 in)",185 g (6.53 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 57.6 cm (~62.5% screen-to-body ratio)","768 x 1280 pixels, 5:3 ratio (~332 ppi density)",PureMotion HD+ ClearBlack display,No,,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",,,,,,,,"Black, Gray, Red, Yellow, White","HSDPA 850 / 900 / 1900 / 2100 - RM-821, RM-820","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps","Microsoft Windows Phone 8, upgradable to 8.1",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,"32 GB, 1 GB RAM","8 MP, f/2.0, 26mm (wide), 1/3"", OIS, AF",1080p@30fps,About 210 EUR,"Carl Zeiss optics, dual-LED flash",,"LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800) - RM-821",,Corning Gorilla Glass 2,,,,,720p@30fps,Yes,Qi wireless charging,,,Photo / Video,Voice 61dB / Noise 64dB / Ring 65dB,Noise -78.9dB / Crosstalk -75.0dB,Endurance rating 44h,Contrast ratio: 1065:1 (nominal) / 2.107:1 (sunlight),1.3 MP,,,,,Dolby Headphone  Active noise cancellation with dedicated mic,0.70 W/kg (head)    ,,,,1.08 W/kg (head)     0.91 W/kg (body)    ,Non-removable Li-Ion 2000 mAh battery (BP-4GW),,Up to 67 h,,,,,,"LTE band 4(1700/2100), 17(700) - RM-820 (AT&T)",Up to 17 h (2G) / Up to 10 h (3G),Up to 400 h (2G) / Up to 400 h (3G),B00ACZ0DUA
Nokia,Lumia 928,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Up to 236.8 kbps,"2013, April","Available. Released 2013, May","133 x 68.9 x 10.1 mm, 92.8 cc (5.24 x 2.71 x 0.40 in)",162 g (5.71 oz),Micro-SIM,"AMOLED capacitive touchscreen, 16M colors","4.5 inches, 57.6 cm (~62.9% screen-to-body ratio)","768 x 1280 pixels, 5:3 ratio (~332 ppi density)",PureMotion HD+ ClearBlack display,No,,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",No,microUSB 2.0,"Accelerometer, gyro, proximity, compass",,,,,,,,"Black, White",HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps","Microsoft Windows Phone 8, upgradable to 8.1",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,"32 GB, 1 GB RAM","8 MP, 1/3.2"", 1.4µm, OIS, AF","1080p@30fps, stereo sound rec.",About 380 EUR,"Carl Zeiss optics, xenon flash, panorama",,"LTE band 4(1700/2100), 13(700) - Verizon",,Corning Gorilla Glass 2,,,,,720p@30fps,Yes,Qi wireless charging,,,,,Noise -82.5dB / Crosstalk -80.7dB,Endurance rating 41h,,1.3 MP,,,,,Dolby Headphone  Active noise cancellation with dedicated mic,0.88 W/kg (head)    ,,,,1.44 W/kg (head)     1.38 W/kg (body)    ,Non-removable Li-Ion 2000 mAh battery (BV 4-NW),,Up to 80 h,,,,,,"LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)",Up to 11 h 40 min (2G) / Up to 16 h 20 min (3G),Up to 606 h (2G) / Up to 541 h (3G),B00CQAODG4
Nokia,Lumia 925,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,Class B,Up to 236.8 kbps,"2013, May","Available. Released 2013, June","129 x 70.6 x 8.5 mm, 78 cc (5.08 x 2.78 x 0.33 in)",139 g (4.90 oz),Micro-SIM,"AMOLED capacitive touchscreen, 16M colors","4.5 inches, 57.6 cm (~63.3% screen-to-body ratio)","768 x 1280 pixels, 5:3 ratio (~332 ppi density)",PureMotion HD+ ClearBlack display,No,,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",,,,,,,,"Black, White, Gray",HSDPA 850 / 900 / 1900 / 2100 - RM-892,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps","Microsoft Windows Phone 8, upgradable to 8.1",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,"16 GB/ 32 GB (Vodafone only), 1 GB RAM","8 MP, 1/3"", OIS, AF",1080p@30fps,About 260 EUR,"Carl Zeiss optics, dual-LED flash",,"LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800) - RM-892",,Corning Gorilla Glass 2,,,,,720p@30fps,Yes,,,,Photo / Video,Voice 63dB / Noise 72dB / Ring 66dB,Noise -82.5dB / Crosstalk -81.2dB,,Contrast ratio: Infinite (nominal) / 3.402:1 (sunlight),1.3 MP,,,,,Dolby Headphone  Active noise cancellation with dedicated mic,0.81 W/kg (head)    ,,,,1.42 W/kg (head)     1.00 W/kg (body)    ,Non-removable Li-Ion 2000 mAh battery (BL-4YW),,Up to 55 h,,,,,,"LTE band 2(1900), 4(1700/2100), 5(850), 17(700) - RM-893",Up to 18 h 20 min (2G) / Up to 12 h 40 min (3G),Up to 440 h (3G),B00CS2ZWKQ
Samsung,Galaxy Prevail,CDMA / CDMA2000,CDMA 800 / 1900,No,No,"2011, April. Released 2011, April",Discontinued,113 x 57 x 12 mm (4.45 x 2.24 x 0.47 in),108 g (3.81 oz),Mini-SIM,"TFT capacitive touchscreen, 256K colors","3.2 inches, 30.5 cm (~47.3% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",,"microSD, up to 32 GB (dedicated slot), 2 GB included",,,Yes,,Yes,No,"3.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity, compass",,HTML,,,,,MP4/H.264 player  MP3/WAV/eAAC+ player  Document viewer,Black,CDMA2000 1x,"EV-DO Rev.0, 153.2 Kbps",Android 2.2 (Froyo),Qualcomm MSM7627-3,800 MHz,,117 MB,2 MP,320p,About 90 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84 W/kg (head)     0.56 W/kg (body)    ,Removable Li-Ion 1500 mAh battery,,,,,No,,,,Up to 6 h 30 min,Up to 216 h,B00D99ZBR6
Nokia,Lumia 520,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - all versions,Class B,Up to 236.8 kbps,"2013, February. Released 2013, April",Discontinued,"119.9 x 64 x 9.9 mm, 75.7 cc (4.72 x 2.52 x 0.39 in)",124 g (4.37 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm (~59.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,"microSD, up to 64 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM Radio,microUSB 2.0,"Accelerometer, proximity",,,,,,,,"Yellow, red, cyan, white/black",HSDPA 900 / 2100 - RM-914,HSPA 21.1/5.76 Mbps,"Microsoft Windows Phone 8, upgradable to 8.1",Qualcomm MSM8227,Dual-core 1.0 GHz,Adreno 305,"8 GB, 512 MB RAM","5 MP, f/2.4, 28mm (wide), 1/4"", AF",720p@30fps,About 70 EUR,,,,Plastic body,Scratch-resistant glass,,,,,,,,,,Photo / Video,Voice 68dB / Noise 69dB / Ring 66dB,Noise -82.3dB / Crosstalk -81.8dB,Endurance rating 49h,Contrast ratio: 834:1 (nominal) / 1.161:1 (sunlight),,,,,,Active noise cancellation with dedicated mic,1.09 W/kg (head)    ,,,,0.77 W/kg (head)    ,Removable Li-Ion 1430 mAh battery (BL-5J),,Up to 61 h,,,No,,,HSDPA 850 / 1700 / 1900 / 2100 - RM-917,Up to 14 h 40 min (2G) / Up to 9 h 40 min (3G),Up to 360 h (3G),B00E45043A
Nokia,Lumia 520,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - all versions,Class B,Up to 236.8 kbps,"2013, February. Released 2013, April",Discontinued,"119.9 x 64 x 9.9 mm, 75.7 cc (4.72 x 2.52 x 0.39 in)",124 g (4.37 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm (~59.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,"microSD, up to 64 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM Radio,microUSB 2.0,"Accelerometer, proximity",,,,,,,,"Yellow, red, cyan, white/black",HSDPA 900 / 2100 - RM-914,HSPA 21.1/5.76 Mbps,"Microsoft Windows Phone 8, upgradable to 8.1",Qualcomm MSM8227,Dual-core 1.0 GHz,Adreno 305,"8 GB, 512 MB RAM","5 MP, f/2.4, 28mm (wide), 1/4"", AF",720p@30fps,About 70 EUR,,,,Plastic body,Scratch-resistant glass,,,,,,,,,,Photo / Video,Voice 68dB / Noise 69dB / Ring 66dB,Noise -82.3dB / Crosstalk -81.8dB,Endurance rating 49h,Contrast ratio: 834:1 (nominal) / 1.161:1 (sunlight),,,,,,Active noise cancellation with dedicated mic,1.09 W/kg (head)    ,,,,0.77 W/kg (head)    ,Removable Li-Ion 1430 mAh battery (BL-5J),,Up to 61 h,,,No,,,HSDPA 850 / 1700 / 1900 / 2100 - RM-917,Up to 14 h 40 min (2G) / Up to 9 h 40 min (3G),Up to 360 h (3G),B00E8TGT1S
Samsung,Galaxy Note 3,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - all models,Yes,Yes,"2013, September","Available. Released 2013, September",151.2 x 79.2 x 8.3 mm (5.95 x 3.12 x 0.33 in),168 g (5.93 oz),Micro-SIM,"Super AMOLED capacitive touchscreen, 16M colors","5.7 inches, 89.6 cm (~74.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)",,"microSD, up to 64 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, EDR, LE","Yes, with A-GPS, GLONASS",No,"microUSB 3.0 (MHL 2 TV-out), USB Host","Accelerometer, gyro, proximity, compass, barometer, temperature, humidity, gesture",,,,,,,ANT+  S-Voice natural language commands and dictation  Air gestures  Dropbox (50 GB cloud storage),"Black, White, Pink, Merlot Red, Rose Gold Black, Rose Gold White","HSDPA 850 / 900 / 1900 / 2100 - N9005, N9002, N9006","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","Android 4.3 (Jelly Bean), upgradable to 4.4.2 (KitKat), upgradable to 5.0 (Lollipop)","Qualcomm Snapdragon 800 (28 nm) - N9005, N9002Exynos 5420 Octa (28 nm) - N9000","Quad-core 2.3 GHz Krait 400 - N9005, N9002Octa-core (4x1.9 GHz Cortex-A15 & 4x1.3 GHz Cortex-A7) - N9000","Adreno 330 - N9005, N9002Mali-T628 MP6 - N9000","16/32/64 GB, 3 GB RAM","13 MP, f/2.2, 31mm (standard), 1/3"", 1.12µm, AF","2160p@30fps, 1080p@60fps (N9005, N9002)/ 1080p (N9000)",About 420 EUR,"LED flash, panorama, HDR",Stylus,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800) - N9005",Plastic body,Corning Gorilla Glass 3,,,,,1080p@30fps,Yes,,"SM-N900, SM-N9002, SM-N9005, SM-N9007, SM-N9008, SM-N9008S, SM-N9008V, SM-N9009, SM-N9009V, SM-N900A, SM-N900K, SM-N900L, SM-N900P, SM-N900R4, SM-N900S, SM-N900T, SM-N900U, SM-N900V, SM-N900W8, SM-N900X",,Photo / Video,Voice 70dB / Noise 66dB / Ring 78dB,Noise -96.5dB / Crosstalk -96.3dB,Endurance rating 75h,Contrast ratio: Infinite (nominal) / 3.997:1 (sunlight),"2 MP, f/2.4, 27mm (wide)",Yes,,,,24-bit/192kHz audio  Active noise cancellation with dedicated mic,0.29 W/kg (head)     0.36 W/kg (body)    ,,,,,Removable Li-Ion 3200 mAh battery,,,,,,,,"LTE band 2(1900), 4(1700/2100) - N900W8",Up to 21 h (3G),Up to 420 h (3G),B00F2SKPIM
Nokia,Lumia 925,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,Class B,Up to 236.8 kbps,"2013, May","Available. Released 2013, June","129 x 70.6 x 8.5 mm, 78 cc (5.08 x 2.78 x 0.33 in)",139 g (4.90 oz),Micro-SIM,"AMOLED capacitive touchscreen, 16M colors","4.5 inches, 57.6 cm (~63.3% screen-to-body ratio)","768 x 1280 pixels, 5:3 ratio (~332 ppi density)",PureMotion HD+ ClearBlack display,No,,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",,,,,,,,"Black, White, Gray",HSDPA 850 / 900 / 1900 / 2100 - RM-892,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps","Microsoft Windows Phone 8, upgradable to 8.1",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,"16 GB/ 32 GB (Vodafone only), 1 GB RAM","8 MP, 1/3"", OIS, AF",1080p@30fps,About 260 EUR,"Carl Zeiss optics, dual-LED flash",,"LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800) - RM-892",,Corning Gorilla Glass 2,,,,,720p@30fps,Yes,,,,Photo / Video,Voice 63dB / Noise 72dB / Ring 66dB,Noise -82.5dB / Crosstalk -81.2dB,,Contrast ratio: Infinite (nominal) / 3.402:1 (sunlight),1.3 MP,,,,,Dolby Headphone  Active noise cancellation with dedicated mic,0.81 W/kg (head)    ,,,,1.42 W/kg (head)     1.00 W/kg (body)    ,Non-removable Li-Ion 2000 mAh battery (BL-4YW),,Up to 55 h,,,,,,"LTE band 2(1900), 4(1700/2100), 5(850), 17(700) - RM-893",Up to 18 h 20 min (2G) / Up to 12 h 40 min (3G),Up to 440 h (3G),B00F3JPKCG
Samsung,Galaxy Note 3,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - all models,Yes,Yes,"2013, September","Available. Released 2013, September",151.2 x 79.2 x 8.3 mm (5.95 x 3.12 x 0.33 in),168 g (5.93 oz),Micro-SIM,"Super AMOLED capacitive touchscreen, 16M colors","5.7 inches, 89.6 cm (~74.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)",,"microSD, up to 64 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, EDR, LE","Yes, with A-GPS, GLONASS",No,"microUSB 3.0 (MHL 2 TV-out), USB Host","Accelerometer, gyro, proximity, compass, barometer, temperature, humidity, gesture",,,,,,,ANT+  S-Voice natural language commands and dictation  Air gestures  Dropbox (50 GB cloud storage),"Black, White, Pink, Merlot Red, Rose Gold Black, Rose Gold White","HSDPA 850 / 900 / 1900 / 2100 - N9005, N9002, N9006","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","Android 4.3 (Jelly Bean), upgradable to 4.4.2 (KitKat), upgradable to 5.0 (Lollipop)","Qualcomm Snapdragon 800 (28 nm) - N9005, N9002Exynos 5420 Octa (28 nm) - N9000","Quad-core 2.3 GHz Krait 400 - N9005, N9002Octa-core (4x1.9 GHz Cortex-A15 & 4x1.3 GHz Cortex-A7) - N9000","Adreno 330 - N9005, N9002Mali-T628 MP6 - N9000","16/32/64 GB, 3 GB RAM","13 MP, f/2.2, 31mm (standard), 1/3"", 1.12µm, AF","2160p@30fps, 1080p@60fps (N9005, N9002)/ 1080p (N9000)",About 420 EUR,"LED flash, panorama, HDR",Stylus,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800) - N9005",Plastic body,Corning Gorilla Glass 3,,,,,1080p@30fps,Yes,,"SM-N900, SM-N9002, SM-N9005, SM-N9007, SM-N9008, SM-N9008S, SM-N9008V, SM-N9009, SM-N9009V, SM-N900A, SM-N900K, SM-N900L, SM-N900P, SM-N900R4, SM-N900S, SM-N900T, SM-N900U, SM-N900V, SM-N900W8, SM-N900X",,Photo / Video,Voice 70dB / Noise 66dB / Ring 78dB,Noise -96.5dB / Crosstalk -96.3dB,Endurance rating 75h,Contrast ratio: Infinite (nominal) / 3.997:1 (sunlight),"2 MP, f/2.4, 27mm (wide)",Yes,,,,24-bit/192kHz audio  Active noise cancellation with dedicated mic,0.29 W/kg (head)     0.36 W/kg (body)    ,,,,,Removable Li-Ion 3200 mAh battery,,,,,,,,"LTE band 2(1900), 4(1700/2100) - N900W8",Up to 21 h (3G),Up to 420 h (3G),B00FTV382C
Samsung,ATIV S Neo,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900,Yes,Yes,"2013, June. Released 2013, August",Discontinued,135.4 x 69.1 x 9.1 mm (5.33 x 2.72 x 0.36 in),144 g (5.08 oz),Yes,"TFT capacitive touchscreen, 16M colors","4.77 inches, 62.7 cm (~67.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~308 ppi density)",,"microSD, up to 64 GB (dedicated slot)",,,Yes,,Yes,Wi-Fi 802.11 b/g,Yes,"Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity",,,,,,,,Gray,CDMA2000 1xEV-DO,"EV-DO Rev.A 3.1 Mbps, HSPA, LTE",Microsoft Windows Phone 8,,Dual-core 1.4 GHz Krait,,"16 GB, 1 GB RAM","8 MP, AF",Yes,About 310 EUR,"LED flash, HDR",,LTE band 25(1900),,,,,,,,Yes,,,,,,,,,1.2 MP,,,,,,,,,,0.91 W/kg (head)     1.52 W/kg (body)    ,Removable Li-Ion 2000 mAh battery,,Up to 70 h,,,,,,HSDPA 1900 / 2100,Up to 15 h (3G),Up to 330 h (3G),B00G9G0HTI
Motorola,DROID Ultra,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900,Class 12,Class 12,"2013, July. Released 2013, August",Discontinued,137.5 x 71.2 x 7.2 mm (5.41 x 2.80 x 0.28 in),137 g (4.83 oz),Nano-SIM,"Super AMOLED capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm (~70.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,No,,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot, DLNA","4.0, A2DP, EDR, LE, aptX","Yes, with A-GPS, GLONASS",No,microUSB 2.0,"Accelerometer, gyro, proximity, compass, barometer",,,,,,,,"Black, Red, White",CDMA2000 1xEV-DO,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps","Android 4.2.2 (Jelly Bean), upgradable to 5.0 (Lollipop)",Qualcomm Snapdragon S4 Pro,Dual-core 1.7 GHz Krait,Adreno 320,"16 GB, 2 GB RAM","10 MP, AF",1080p@30fps,About 250 EUR,LED flash,Splash resistant,"LTE band 4(1700/2100), 13(700)",,Corning Gorilla Glass,,,,,,Yes,,XT1080,,,,,,,2 MP,,,,,Active noise cancellation with dedicated mic,,,,,1.54 W/kg (head)     0.32 W/kg (body)    ,Non-removable Li-Ion 2130 mAh battery,,,,,,,,HSDPA 850 / 900 / 1900 / 2100,Up to 28 h,Up to 312 h,B00HE5834Y
Nokia,Lumia Icon,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Up to 236.8 kbps,"2014, February. Released 2014, February",Discontinued,137 x 71 x 9.8 mm (5.39 x 2.80 x 0.39 in),167 g (5.89 oz),Nano-SIM,"AMOLED capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm (~70.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",ClearBlack display,No,,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass, sensor core",,,,,,,,"Black, White",HSDPA 850 / 900 / 1900 / 2100,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps","Microsoft Windows Phone 8, upgradable to Microsoft Windows 10",Qualcomm Snapdragon 800 (28 nm),Quad-core 2.2 GHz Krait 400,Adreno 330,"32 GB, 2 GB RAM","20 MP, 1/1.5"", 1.12µm, OIS, AF","2160p@30fps (after WP8 Denim update), 1080p@30fps, stereo sound rec.",About 400 EUR,"Zeiss optics, dual-LED flash, panorama",,"LTE band 4(1700/2100), 13(700)",,Corning Gorilla Glass 3,,,,,720p@30fps,Yes,Qi wireless charging,,,,,,Endurance rating 40h,,1.2 MP,,,,,Dolby Headphone  Active noise cancellation with dedicated mic,,,,,0.70 W/kg (head)     0.93 W/kg (body)    ,Non-removable Li-Ion 2420 mAh battery (BV-5QW),,Up to 75 h,,,,,,CDMA2000 1xEV-DO,Up to 16 h 20 min (3G),Up to 432 h,B00HWEMZ1E
